"ceremony_number","category","gender","name","winner","oscar_id","imdb_title_id"
47,"PRODUCTION DESIGN","M","Art Direction:  William Creber, Ward Preston;  Set Decoration:  Raphael Bretton",False,4483,72307
47,"FILM EDITING","M","Harold F. Kress, Carl Kress",True,4484,72307
47,"BEST PICTURE","M","Irwin Allen, Producer",False,4485,72307
47,"BEST ACTOR IN SUPPORTING ROLE","M","Fred Astaire",False,4486,72307
47,"MUSIC ","M","John Williams",False,4487,72307
47,"MUSIC ","M","Music and Lyrics by Al Kasha and Joel Hirschhorn",True,4488,72307
47,"SOUND","M","Theodore Soderberg, Herman Lewis",False,4489,72307
47,"WRITING ","M","Gene Wilder, Mel Brooks",False,4490,72417
47,"SOUND","M","Richard Portman, Gene Cantamessa",False,4491,72417
48,"CINEMATOGRAPHY","M","John Alcott",True,4492,72666
48,"MUSIC ","M","Adaptation Score by Leonard Rosenman",True,4493,72666
48,"BEST PICTURE","M","Stanley Kubrick, Producer",False,4494,72666
48,"PRODUCTION DESIGN","M","Art Direction:  Ken Adam, Roy Walker;  Set Decoration:  Vernon Dixon",True,4495,72666
48,"COSTUME DESIGN","F","Ulla-Britt Soderlund, Milena Canonero",True,4496,72666
48,"WRITING ","M","Stanley Kubrick",False,4497,72666
48,"DIRECTING","M","Stanley Kubrick",False,4498,72666
48,"SOUND","M","Arthur Piantadosi, Les Fresholtz, Richard Tyler, Al Overton, Jr.",False,4499,72701
48,"MUSIC ","M","Alex North",False,4500,72701
48,"CINEMATOGRAPHY","M","Conrad Hall",False,4501,72848
48,"BEST ACTOR IN SUPPORTING ROLE","M","Burgess Meredith",False,4502,72848
48,"DIRECTING","M","Sidney Lumet",False,4503,72890
48,"BEST ACTOR","M","Al Pacino",False,4504,72890
48,"WRITING ","M","Frank Pierson",True,4505,72890
48,"FILM EDITING","F","Dede Allen",False,4506,72890
48,"BEST PICTURE","M","Martin Bregman and Martin Elfand, Producers",False,4507,72890
48,"BEST ACTOR IN SUPPORTING ROLE","M","Chris Sarandon",False,4508,72890
48,"ACTRESS IN A SUPPORTING ROLE","F","Sylvia Miles",False,4509,72969
48,"MUSIC ","M","Adaptation Score by Peter Matz",False,4510,73017
48,"CINEMATOGRAPHY","M","James Wong Howe",False,4511,73017
48,"SOUND","M","Richard Portman, Don MacDougall, Curly Thirlwell, Jack Solomon",False,4512,73017
48,"COSTUME DESIGN","M","Ray Aghayan, Bob Mackie",False,4513,73017
48,"MUSIC ","M","Music and Lyrics by Fred Ebb and John Kander",False,4514,73017
48,"BEST ACTRESS","F","Glenda Jackson",False,4515,73089
48,"BEST ACTRESS","F","Carol Kane",False,4516,73096
48,"SPECIAL ACHIEVEMENT AWARD ","M","Peter Berkos",True,4517,73103
48,"CINEMATOGRAPHY","M","Robert Surtees",False,4518,73103
48,"PRODUCTION DESIGN","M","Art Direction:  Edward Carfagno;  Set Decoration:  Frank McKelvy",False,4519,73103
48,"SOUND","M","Leonard Peterson, John A. Bolger, Jr., John Mack, Don K. Sharpless",False,4520,73103
48,"SPECIAL ACHIEVEMENT AWARD ","M","Albert Whitlock, Glen Robinson",True,4521,73103
48,"BEST PICTURE","M","Richard D. Zanuck and David Brown, Producers",False,4522,73174
48,"SOUND","M","Robert L. Hoyt, Roger Heman, Earl Madery, John Carter",True,4523,73174
48,"MUSIC ","M","John Williams",True,4524,73174
48,"FILM EDITING","F","Verna Fields",True,4525,73174
47,"COSTUME DESIGN","M","John Furness",False,4526,73210
48,"WRITING ","M","Ted Allan",False,4527,73279
48,"MUSIC ","M","Music by Michael Masser; Lyrics by Gerry Goffin",False,4528,73327
48,"COSTUME DESIGN","F","Edith Head",False,4529,73333
48,"FILM EDITING","M","Russell Lloyd",False,4530,73333
48,"PRODUCTION DESIGN","M","Art Direction:  Alexander Trauner, Tony Inglis;  Set Decoration:  Peter James",False,4531,73333
48,"WRITING ","F","John Huston, Gladys Hill",False,4532,73333
48,"BEST ACTOR","M","Maximilian Schell",False,4533,73341
48,"BEST PICTURE","M","Robert Altman, Producer",False,4534,73407
48,"DIRECTING","M","Robert Altman",False,4535,73407
48,"MUSIC ","M","Music and Lyrics by Keith Carradine",True,4536,73407
48,"ACTRESS IN A SUPPORTING ROLE","F","Lily Tomlin",False,4537,73407
48,"ACTRESS IN A SUPPORTING ROLE","F","Ronee Blakley",False,4538,73407
48,"MUSIC ","M","Music by Charles Fox; Lyrics by Norman Gimbel",False,4539,73485
48,"ACTRESS IN A SUPPORTING ROLE","F","Lee Grant",True,4540,73685
48,"BEST ACTOR IN SUPPORTING ROLE","M","Jack Warden",False,4541,73685
48,"WRITING ","M","Robert Towne, Warren Beatty",False,4542,73685
48,"PRODUCTION DESIGN","M","Art Direction:  Richard Sylbert, W. Stewart Campbell;  Set Decoration:  George Gaines",False,4543,73685
48,"BEST ACTOR IN SUPPORTING ROLE","M","George Burns",True,4544,73756
48,"PRODUCTION DESIGN","M","Art Direction:  Albert Brenner;  Set Decoration:  Marvin March",False,4545,73756
48,"WRITING ","M","Neil Simon",False,4546,73756
48,"BEST ACTOR","M","Walter Matthau",False,4547,73756
48,"BEST ACTRESS","F","Ann-Margret",False,4550,73797
48,"MUSIC ","M","Adaptation Score by Peter Townshend",False,4551,73797
48,"MUSIC ","M","Adaptation Score by Peter Townshend",False,4552,73797
48,"MUSIC ","M","Music by George Barrie; Lyrics by Sammy Cahn",False,4553,73879
48,"MUSIC ","M","Jerry Goldsmith",False,4554,73901
48,"SOUND","M","Harry W. Tetrick, Aaron Rochin, William McCaughey, Roy Charman",False,4555,73901
49,"MUSIC ","M","Adaptation Score by Leonard Rosenman",True,4556,74231
49,"COSTUME DESIGN","M","William Theiss",False,4557,74231
49,"WRITING ","M","Robert Getchell",False,4558,74231
49,"BEST PICTURE","M","Robert F. Blumofe and Harold Leventhal, Producers",False,4559,74231
49,"FILM EDITING","M","Robert Jones, Pembroke J. Herring",False,4560,74231
49,"CINEMATOGRAPHY","M","Haskell Wexler",True,4561,74231
49,"ACTRESS IN A SUPPORTING ROLE","F","Piper Laurie",False,4562,74279
49,"ACTRESS IN A SUPPORTING ROLE","F","Piper Laurie",False,4563,74279
49,"BEST ACTRESS","F","Sissy Spacek",False,4564,74279
49,"BEST ACTRESS","F","Sissy Spacek",False,4565,74279
49,"BEST ACTRESS","F","Sissy Spacek",False,4566,74279
49,"ACTRESS IN A SUPPORTING ROLE","F","Piper Laurie",False,4567,74279
49,"WRITING ","M","Walter Bernstein",False,4568,74553
49,"COSTUME DESIGN","M","Anthony Mendleson",False,4569,74670
49,"PRODUCTION DESIGN","M","Art Direction:  Elliot Scott, Norman Reynolds;  Set Decoration:  Peter Howitt",False,4570,74670
49,"SPECIAL ACHIEVEMENT AWARD ","M","Carlo Rambaldi, Glen Robinson, Frank Van der Veer",True,4571,74746
49,"CINEMATOGRAPHY","M","Richard H. Kline",False,4572,74746
49,"SOUND","M","Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",False,4573,74746
49,"CINEMATOGRAPHY","M","Richard H. Kline",False,4574,74746
49,"CINEMATOGRAPHY","M","Richard H. Kline",False,4575,74746
49,"SOUND","M","Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",False,4576,74746
49,"SPECIAL ACHIEVEMENT AWARD ","M","Carlo Rambaldi, Glen Robinson, Frank Van der Veer",True,4577,74746
49,"SPECIAL ACHIEVEMENT AWARD ","M","Carlo Rambaldi, Glen Robinson, Frank Van der Veer",True,4578,74746
49,"SOUND","M","Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",False,4579,74746
49,"PRODUCTION DESIGN","M","Art Direction:  Gene Callahan, Jack Collis;  Set Decoration:  Jerry Wunderlich",False,4580,74774
49,"BEST ACTOR IN SUPPORTING ROLE","M","Laurence Olivier",False,4581,74855
49,"BEST ACTOR","M","Peter Finch",True,4582,74949
49,"CINEMATOGRAPHY","M","Owen Roizman",False,4583,74949
49,"CINEMATOGRAPHY","M","Owen Roizman",False,4584,74949
49,"DIRECTING","M","Sidney Lumet",False,4585,74949
49,"DIRECTING","M","Sidney Lumet",False,4586,74949
49,"FILM EDITING","M","Alan Heim",False,4587,74949
49,"FILM EDITING","M","Alan Heim",False,4588,74949
49,"BEST PICTURE","M","Howard Gottfried, Producer",False,4589,74949
49,"BEST PICTURE","M","Howard Gottfried, Producer",False,4590,74949
49,"WRITING ","M","Paddy Chayefsky",True,4591,74949
49,"WRITING ","M","Paddy Chayefsky",True,4592,74949
49,"BEST ACTOR IN SUPPORTING ROLE","M","Ned Beatty",False,4593,74949
49,"BEST ACTOR IN SUPPORTING ROLE","M","Ned Beatty",False,4594,74949
49,"BEST ACTOR","M","William Holden",False,4595,74949
49,"BEST ACTOR","M","William Holden",False,4596,74949
49,"ACTRESS IN A SUPPORTING ROLE","F","Beatrice Straight",True,4597,74949
49,"ACTRESS IN A SUPPORTING ROLE","F","Beatrice Straight",True,4598,74949
49,"BEST ACTRESS","F","Faye Dunaway",True,4599,74949
49,"BEST ACTRESS","F","Faye Dunaway",True,4600,74949
49,"BEST ACTOR","M","Peter Finch",True,4601,74949
49,"MUSIC ","M","Bernard Herrmann",False,4602,74974
49,"MUSIC ","M","Bernard Herrmann",False,4603,74974
49,"MUSIC ","M","Bernard Herrmann",False,4604,74974
49,"MUSIC ","M","Bernard Herrmann",False,4605,74974
49,"MUSIC ","M","Bernard Herrmann",False,4606,74974
49,"MUSIC ","M","Jerry Goldsmith",True,4607,75001
49,"MUSIC ","M","Music and Lyrics by Jerry Goldsmith",False,4608,75001
49,"MUSIC ","M","Music and Lyrics by Jerry Goldsmith",False,4609,75001
49,"MUSIC ","M","Jerry Goldsmith",True,4610,75001
49,"MUSIC ","M","Jerry Fielding",False,4611,75021
49,"MUSIC ","M","Music by Henry Mancini; Lyrics by Don Black",False,4612,75060
49,"BEST ACTOR IN SUPPORTING ROLE","M","Burt Young",False,4613,75148
49,"MUSIC ","F","Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins",False,4614,75148
49,"WRITING ","M","Sylvester Stallone",False,4615,75148
49,"WRITING ","M","Sylvester Stallone",False,4616,75148
49,"SOUND","M","Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",False,4617,75148
49,"SOUND","M","Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",False,4618,75148
49,"SOUND","M","Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",False,4619,75148
49,"MUSIC ","F","Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins",False,4620,75148
49,"WRITING ","M","Sylvester Stallone",False,4621,75148
49,"MUSIC ","F","Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins",False,4622,75148
49,"BEST ACTOR","M","Sylvester Stallone",False,4623,75148
49,"BEST PICTURE","M","Irwin Winkler and Robert Chartoff, Producers",True,4624,75148
49,"BEST PICTURE","M","Irwin Winkler and Robert Chartoff, Producers",True,4625,75148
49,"FILM EDITING","M","Richard Halsey, Scott Conrad",True,4626,75148
49,"FILM EDITING","M","Richard Halsey, Scott Conrad",True,4627,75148
49,"BEST ACTOR","M","Sylvester Stallone",False,4628,75148
49,"BEST ACTOR","M","Sylvester Stallone",False,4629,75148
49,"FILM EDITING","M","Richard Halsey, Scott Conrad",True,4630,75148
49,"BEST PICTURE","M","Irwin Winkler and Robert Chartoff, Producers",True,4631,75148
49,"BEST ACTOR IN SUPPORTING ROLE","M","Burgess Meredith",False,4632,75148
49,"DIRECTING","M","John G. Avildsen",True,4633,75148
49,"BEST ACTOR IN SUPPORTING ROLE","M","Burgess Meredith",False,4634,75148
49,"DIRECTING","M","John G. Avildsen",True,4635,75148
49,"BEST ACTOR IN SUPPORTING ROLE","M","Burgess Meredith",False,4636,75148
49,"BEST ACTRESS","F","Talia Shire",False,4637,75148
49,"BEST ACTRESS","F","Talia Shire",False,4638,75148
49,"BEST ACTRESS","F","Talia Shire",False,4639,75148
49,"BEST ACTOR IN SUPPORTING ROLE","M","Burt Young",False,4640,75148
49,"BEST ACTOR IN SUPPORTING ROLE","M","Burt Young",False,4641,75148
49,"DIRECTING","M","John G. Avildsen",True,4642,75148
49,"PRODUCTION DESIGN","M","Art Direction:  Robert F. Boyle;  Set Decoration:  Arthur Jeph Parker",False,4643,75213
49,"MUSIC ","F","Music by Barbra Streisand; Lyrics by Paul Williams",True,4644,75263
49,"SOUND","M","Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",False,4645,75263
49,"CINEMATOGRAPHY","M","Robert Surtees",False,4646,75263
49,"CINEMATOGRAPHY","M","Robert Surtees",False,4647,75263
49,"MUSIC ","F","Music by Barbra Streisand; Lyrics by Paul Williams",True,4648,75263
49,"SOUND","M","Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",False,4649,75263
49,"MUSIC ","F","Music by Barbra Streisand; Lyrics by Paul Williams",True,4650,75263
49,"MUSIC ","F","Music by Barbra Streisand; Lyrics by Paul Williams",True,4651,75263
49,"MUSIC ","M","Adaptation Score by Roger Kellaway",False,4652,75263
49,"MUSIC ","M","Adaptation Score by Roger Kellaway",False,4653,75263
49,"MUSIC ","M","Adaptation Score by Roger Kellaway",False,4654,75263
49,"MUSIC ","M","Adaptation Score by Roger Kellaway",False,4655,75263
49,"CINEMATOGRAPHY","M","Robert Surtees",False,4656,75263
49,"CINEMATOGRAPHY","M","Robert Surtees",False,4657,75263
49,"SOUND","M","Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",False,4658,75263
49,"SOUND","M","Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",False,4659,75263
49,"BEST PICTURE","M","Michael Phillips and Julia Phillips, Producers",False,4660,75306
49,"BEST PICTURE","M","Michael Phillips and Julia Phillips, Producers",False,4661,75306
49,"MUSIC ","M","Bernard Herrmann",False,4662,75306
49,"ACTRESS IN A SUPPORTING ROLE","F","Jodie Foster",False,4663,75306
49,"ACTRESS IN A SUPPORTING ROLE","F","Jodie Foster",False,4664,75306
49,"BEST ACTOR","M","Robert De Niro",False,4665,75306
49,"BEST ACTOR","M","Robert De Niro",False,4666,75306
49,"MUSIC ","M","Bernard Herrmann",False,4667,75306
49,"FILM EDITING","F","Eve Newman, Walter Hannemann",False,4668,75357
49,"MUSIC ","M","Lalo Schifrin",False,4669,75400
49,"ACTRESS IN A SUPPORTING ROLE","F","Lee Grant",False,4670,75400
49,"WRITING ","M","Steve Shagan, David Butler",False,4671,75400
50,"DIRECTING","M","Woody Allen",True,4672,75681
50,"BEST ACTOR","M","Woody Allen",False,4673,75681
50,"WRITING ","M","Woody Allen, Marshall Brickman",True,4674,75681
50,"BEST PICTURE","M","Charles H. Joffe, Producer",True,4675,75681
50,"BEST ACTRESS","F","Diane Keaton",True,4676,75681
49,"SOUND","M","Donald Mitchell, Douglas Williams, Richard Tyler, Hal Etherington",False,4677,75686
50,"DIRECTING","M","Steven Spielberg",False,4678,75852
50,"SPECIAL ACHIEVEMENT AWARD ","M","Frank E. Warner",True,4679,75852
50,"VISUAL EFFECTS","M","Roy Arbogast, Douglas Trumbull, Matthew Yuricich, Gregory Jein, Richard Yuricich",False,4680,75852
50,"SOUND","M","Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",False,4681,75852
50,"MUSIC ","M","John Williams",False,4682,75852
50,"FILM EDITING","M","Michael Kahn",False,4683,75852
50,"CINEMATOGRAPHY","M","Vilmos Zsigmond",True,4684,75852
50,"PRODUCTION DESIGN","M","Art Direction:  Joe Alves, Dan Lomino;  Set Decoration:  Phil Abramson",False,4685,75852
50,"ACTRESS IN A SUPPORTING ROLE","F","Melinda Dillon",False,4686,75852
50,"SOUND","M","Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory",False,4687,75921
50,"SOUND","M","Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory",False,4688,75921
50,"BEST ACTRESS","F","Marsha Mason",False,4689,76090
50,"BEST PICTURE","M","Ray Stark, Producer",False,4690,76090
50,"BEST ACTOR","M","Richard Dreyfuss",True,4691,76090
50,"WRITING ","M","Neil Simon",False,4692,76090
50,"ACTRESS IN A SUPPORTING ROLE","F","Quinn Cummings",False,4693,76090
50,"WRITING ","M","Gavin Lambert, Lewis John Carlino",False,4694,76171
50,"CINEMATOGRAPHY","M","Fred J. Koenekamp",False,4695,76210
50,"BEST ACTOR IN SUPPORTING ROLE","M","Jason Robards",True,4696,76242
50,"CINEMATOGRAPHY","M","Douglas Slocombe",False,4697,76242
50,"CINEMATOGRAPHY","M","Douglas Slocombe",False,4698,76242
50,"BEST ACTOR IN SUPPORTING ROLE","M","Maximilian Schell",False,4699,76242
50,"BEST ACTOR IN SUPPORTING ROLE","M","Maximilian Schell",False,4700,76242
50,"BEST ACTOR IN SUPPORTING ROLE","M","Maximilian Schell",False,4701,76242
50,"COSTUME DESIGN","F","Anthea Sylbert",False,4702,76242
50,"BEST ACTRESS","F","Jane Fonda",False,4703,76242
50,"BEST ACTRESS","F","Jane Fonda",False,4704,76242
50,"BEST ACTRESS","F","Jane Fonda",False,4705,76242
50,"COSTUME DESIGN","F","Anthea Sylbert",False,4706,76242
50,"COSTUME DESIGN","F","Anthea Sylbert",False,4707,76242
50,"DIRECTING","M","Fred Zinnemann",False,4708,76242
50,"DIRECTING","M","Fred Zinnemann",False,4709,76242
50,"WRITING ","M","Alvin Sargent",True,4710,76242
50,"ACTRESS IN A SUPPORTING ROLE","F","Vanessa Redgrave",True,4711,76242
50,"BEST PICTURE","M","Richard Roth, Producer",False,4712,76242
50,"BEST PICTURE","M","Richard Roth, Producer",False,4713,76242
50,"BEST PICTURE","M","Richard Roth, Producer",False,4714,76242
50,"ACTRESS IN A SUPPORTING ROLE","F","Vanessa Redgrave",True,4715,76242
50,"ACTRESS IN A SUPPORTING ROLE","F","Vanessa Redgrave",True,4716,76242
50,"BEST ACTOR IN SUPPORTING ROLE","M","Jason Robards",True,4717,76242
50,"BEST ACTOR IN SUPPORTING ROLE","M","Jason Robards",True,4718,76242
50,"DIRECTING","M","Fred Zinnemann",False,4719,76242
50,"FILM EDITING","M","Walter Murch",False,4720,76242
50,"FILM EDITING","M","Walter Murch",False,4721,76242
50,"FILM EDITING","M","Walter Murch",False,4722,76242
50,"MUSIC ","M","Georges Delerue",False,4723,76242
50,"MUSIC ","M","Georges Delerue",False,4724,76242
50,"MUSIC ","M","Georges Delerue",False,4725,76242
50,"WRITING ","M","Alvin Sargent",True,4726,76242
50,"WRITING ","M","Alvin Sargent",True,4727,76242
50,"CINEMATOGRAPHY","M","Douglas Slocombe",False,4728,76242
50,"WRITING ","M","Robert Benton",False,4729,76301
50,"MUSIC ","M","Adaptation Score by Jonathan Tunick",True,4730,76319
50,"COSTUME DESIGN","F","Florence Klotz",False,4731,76319
50,"CINEMATOGRAPHY","M","William A. Fraker",False,4732,76327
50,"ACTRESS IN A SUPPORTING ROLE","F","Tuesday Weld",False,4733,76327
50,"WRITING ","M","Larry Gelbart",False,4734,76485
50,"COSTUME DESIGN","F","Irene Sharaff",False,4735,76504
50,"MUSIC ","F","Music by Sammy Fain; Lyrics by Carol Connors and Ayn Robbins",False,4736,76598
50,"BEST ACTOR","M","John Travolta",False,4737,76661
50,"FILM EDITING","M","Walter Hannemann, Angelo Ross",False,4738,76725
50,"SOUND","M","Robert Knudson, Robert J. Glass, Richard Tyler, Jean-Louis Ducarme",False,4739,76729
50,"MUSIC ","F","Music by Marvin Hamlisch; Lyrics by Carole Bayer Sager",False,4740,76746
50,"PRODUCTION DESIGN","M","Art Direction:  Ken Adam, Peter Lamont;  Set Decoration:  Hugh Scaife",False,4741,76746
50,"MUSIC ","M","Marvin Hamlisch",False,4742,76746
50,"MUSIC ","M","John Williams",True,4743,76754
50,"BEST ACTOR IN SUPPORTING ROLE","M","Alec Guinness",False,4744,76754
50,"WRITING ","M","George Lucas",False,4745,76754
50,"VISUAL EFFECTS","M","John Stears, John Dykstra, Richard Edlund, Grant McCune, Robert Blalack",True,4746,76754
50,"SOUND","M","Don MacDougall, Ray West, Bob Minkler, Derek Ball",True,4747,76754
50,"BEST PICTURE","M","Gary Kurtz, Producer",False,4748,76754
50,"FILM EDITING","F","Paul Hirsch, Marcia Lucas, Richard Chew",True,4749,76754
50,"DIRECTING","M","George Lucas",False,4750,76754
50,"COSTUME DESIGN","M","John Mollo",True,4751,76754
50,"PRODUCTION DESIGN","M","Art Direction:  John Barry, Norman Reynolds, Leslie Dilley;  Set Decoration:  Roger Christian",True,4752,76754
50,"SOUND","M","Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost",False,4753,76832
50,"WRITING ","M","Arthur Laurents",False,4754,76832
50,"WRITING ","M","Arthur Laurents",False,4755,76832
50,"BEST ACTRESS","F","Shirley MacLaine",False,4756,76832
50,"BEST ACTRESS","F","Shirley MacLaine",False,4757,76832
50,"BEST ACTRESS","F","Anne Bancroft",False,4758,76832
50,"CINEMATOGRAPHY","M","Robert Surtees",False,4759,76832
50,"CINEMATOGRAPHY","M","Robert Surtees",False,4760,76832
50,"BEST ACTRESS","F","Anne Bancroft",False,4761,76832
50,"BEST ACTOR IN SUPPORTING ROLE","M","Mikhail Baryshnikov",False,4762,76832
50,"BEST ACTOR IN SUPPORTING ROLE","M","Mikhail Baryshnikov",False,4763,76832
50,"PRODUCTION DESIGN","M","Art Direction:  Albert Brenner;  Set Decoration:  Marvin March",False,4764,76832
50,"BEST PICTURE","M","Herbert Ross and Arthur Laurents, Producers",False,4765,76832
50,"BEST PICTURE","M","Herbert Ross and Arthur Laurents, Producers",False,4766,76832
50,"SOUND","M","Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost",False,4767,76832
50,"FILM EDITING","M","William Reynolds",False,4768,76832
50,"FILM EDITING","M","William Reynolds",False,4769,76832
50,"PRODUCTION DESIGN","M","Art Direction:  Albert Brenner;  Set Decoration:  Marvin March",False,4770,76832
50,"DIRECTING","M","Herbert Ross",False,4771,76832
50,"DIRECTING","M","Herbert Ross",False,4772,76832
50,"ACTRESS IN A SUPPORTING ROLE","F","Leslie Browne",False,4773,76832
50,"ACTRESS IN A SUPPORTING ROLE","F","Leslie Browne",False,4774,76832
50,"MUSIC ","M","Music and Lyrics by Joseph Brooks",True,4775,76937
51,"FILM EDITING","M","Robert E. Swink",False,4776,77269
51,"BEST ACTOR","M","Laurence Olivier",False,4777,77269
51,"MUSIC ","M","Jerry Goldsmith",False,4778,77269
51,"SOUND","M","Tex Rudloff, Joel Fein, Curly Thirlwell, Willie Burton",False,4779,77280
51,"MUSIC ","M","Joe Renzetti",True,4780,77280
51,"BEST ACTOR","M","Gary Busey",False,4781,77280
51,"PRODUCTION DESIGN","M","Art Direction:  Albert Brenner;  Set Decoration:  Marvin March",False,4782,77289
51,"ACTRESS IN A SUPPORTING ROLE","F","Maggie Smith",True,4783,77289
51,"WRITING ","M","Neil Simon",False,4784,77289
51,"COSTUME DESIGN","F","Renie Conley",False,4785,77296
51,"BEST ACTOR IN SUPPORTING ROLE","M","Richard Farnsworth",False,4786,77360
51,"BEST PICTURE","M","Jerome Hellman, Producer",False,4787,77362
51,"BEST ACTRESS","F","Jane Fonda",True,4788,77362
51,"BEST ACTOR","M","Jon Voight",True,4789,77362
51,"DIRECTING","M","Hal Ashby",False,4790,77362
51,"FILM EDITING","M","Don Zimmerman",False,4791,77362
51,"WRITING ","F","Story by Nancy Dowd;  Screenplay by Waldo Salt, Robert C. Jones",True,4792,77362
51,"ACTRESS IN A SUPPORTING ROLE","F","Penelope Milford",False,4793,77362
51,"BEST ACTOR IN SUPPORTING ROLE","M","Bruce Dern",False,4794,77362
51,"SOUND","M","John K. Wilkinson, Robert W. Glass, Jr., John T. Reitz, Barry Thomas",False,4795,77408
51,"COSTUME DESIGN","F","Patricia Norris",False,4796,77408
51,"CINEMATOGRAPHY","M","Nestor Almendros",True,4797,77408
51,"MUSIC ","M","Ennio Morricone",False,4798,77408
51,"COSTUME DESIGN","M","Anthony Powell",True,4799,77414
51,"FILM EDITING","M","Peter Zinner",True,4800,77416
51,"CINEMATOGRAPHY","M","Vilmos Zsigmond",False,4801,77416
51,"ACTRESS IN A SUPPORTING ROLE","F","Meryl Streep",False,4802,77416
51,"BEST PICTURE","M","Barry Spikings, Michael Deeley, Michael Cimino and John Peverall, Producers",True,4803,77416
51,"SOUND","M","Richard Portman, William McCaughey, Aaron Rochin, Darin Knight",True,4804,77416
51,"WRITING ","M","Story by Michael Cimino, Deric Washburn, Louis Garfinkle, Quinn K. Redeker;  Screenplay by Deric Washburn",False,4805,77416
51,"DIRECTING","M","Michael Cimino",True,4806,77416
51,"BEST ACTOR","M","Robert De Niro",False,4807,77416
51,"BEST ACTOR IN SUPPORTING ROLE","M","Christopher Walken",True,4808,77416
51,"MUSIC ","M","Music by Charles Fox; Lyrics by Norman Gimbel",False,4809,77591
51,"MUSIC ","M","Music and Lyrics by John Farrar",False,4810,77640
51,"PRODUCTION DESIGN","M","Art Direction:  Paul Sylbert, Edwin ODonovan;  Set Decoration:  George Gaines",True,4811,77673
51,"BEST ACTOR","M","Warren Beatty",False,4812,77673
51,"BEST ACTOR","M","Warren Beatty",False,4813,77673
51,"BEST ACTOR IN SUPPORTING ROLE","M","Jack Warden",False,4814,77673
51,"BEST ACTOR IN SUPPORTING ROLE","M","Jack Warden",False,4815,77673
51,"ACTRESS IN A SUPPORTING ROLE","F","Dyan Cannon",False,4816,77673
51,"ACTRESS IN A SUPPORTING ROLE","F","Dyan Cannon",False,4817,77673
51,"WRITING ","F","Elaine May, Warren Beatty",False,4818,77673
51,"WRITING ","F","Elaine May, Warren Beatty",False,4819,77673
51,"BEST PICTURE","M","Warren Beatty, Producer",False,4820,77673
51,"BEST PICTURE","M","Warren Beatty, Producer",False,4821,77673
51,"MUSIC ","M","Dave Grusin",False,4822,77673
51,"MUSIC ","M","Dave Grusin",False,4823,77673
51,"DIRECTING","M","Warren Beatty, Buck Henry",False,4824,77673
51,"DIRECTING","M","Warren Beatty, Buck Henry",False,4825,77673
51,"CINEMATOGRAPHY","M","William A. Fraker",False,4826,77673
51,"CINEMATOGRAPHY","M","William A. Fraker",False,4827,77673
51,"PRODUCTION DESIGN","M","Art Direction:  Paul Sylbert, Edwin ODonovan;  Set Decoration:  George Gaines",True,4828,77673
51,"SOUND","M","Robert Knudson, Robert J. Glass, Don MacDougall, Jack Solomon",False,4829,77707
51,"PRODUCTION DESIGN","M","Art Direction:  Mel Bourne;  Set Decoration:  Daniel Robert",False,4830,77749
51,"ACTRESS IN A SUPPORTING ROLE","F","Maureen Stapleton",False,4831,77749
51,"DIRECTING","M","Woody Allen",False,4832,77749
51,"BEST ACTRESS","F","Geraldine Page",False,4833,77749
51,"WRITING ","M","Woody Allen",False,4834,77749
51,"MUSIC ","M","Music and Lyrics by Richard M. Sherman and Robert B. Sherman",False,4835,77900
51,"WRITING ","M","Oliver Stone",True,4836,77942
51,"MUSIC ","M","Giorgio Moroder",True,4837,77942
51,"DIRECTING","M","Alan Parker",False,4838,77942
51,"BEST ACTOR IN SUPPORTING ROLE","M","John Hurt",False,4839,77942
51,"BEST PICTURE","M","Alan Marshall and David Puttnam, Producers",False,4840,77942
51,"FILM EDITING","M","Gerry Hambling",False,4841,77942
51,"MUSIC ","M","Jerry Wexler",False,4842,78128
51,"MUSIC ","M","Jerry Wexler",False,4843,78128
51,"BEST ACTRESS","F","Ellen Burstyn",False,4844,78212
51,"WRITING ","M","Bernard Slade",False,4845,78212
51,"MUSIC ","F","Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman",False,4846,78212
51,"CINEMATOGRAPHY","M","Robert Surtees",False,4847,78212
